CustomerID,Total_Revenue,Order_Count,Country,Customer_Cancellation_Count
14237,161.0,1,United Kingdom,0.0
14238,146.85,1,United Kingdom,0.0
14239,2380.85,11,United Kingdom,2.0
14240,890.34,2,United Kingdom,0.0
14241,213.70000000000002,1,United Kingdom,0.0
14242,280.55,2,United Kingdom,0.0
14243,2588.77,10,United Kingdom,4.0
14245,1693.45,2,United Kingdom,3.0
14246,1474.06,3,United Kingdom,0.0
14247,136.77,1,United Kingdom,0.0
14248,302.58,1,United Kingdom,0.0
14250,1904.05,3,United Kingdom,0.0
14251,2879.7000000000003,5,United Kingdom,0.0
14256,969.0600000000001,2,United Kingdom,1.0
14257,3099.7200000000003,5,United Kingdom,1.0
14258,12669.98,9,United Kingdom,1.0
14259,120.0,1,United Kingdom,0.0
14261,1163.45,2,United Kingdom,0.0
14262,2618.23,8,United Kingdom,0.0
14264,333.97,2,United Kingdom,1.0
14265,530.18,2,Unspecified,0.0
14267,1516.24,3,United Kingdom,4.0
14270,492.65000000000003,1,United Kingdom,0.0
14271,112.32000000000001,1,United Kingdom,0.0
14272,437.96,2,United Kingdom,0.0
14273,559.97,4,United Kingdom,0.0
14276,1119.74,3,United Kingdom,2.0
14277,4152.0,3,France,1.0
14280,134.04,1,United Kingdom,0.0
14282,3701.44,15,United Kingdom,0.0
14284,595.25,2,United Kingdom,1.0
14285,1910.01,4,United Kingdom,0.0
14286,4628.75,3,United Kingdom,2.0
14287,176.63,3,United Kingdom,1.0
14288,426.6,1,United Kingdom,1.0
14289,911.26,6,United Kingdom,0.0
14290,2314.65,5,United Kingdom,1.0
14291,3883.25,11,United Kingdom,1.0
14292,4871.93,9,United Kingdom,5.0
14293,1046.56,4,United Kingdom,0.0
14295,166.20000000000002,1,United Kingdom,1.0
14297,1305.33,4,United Kingdom,2.0
14298,51527.3,44,United Kingdom,1.0
14299,3965.62,9,United Kingdom,9.0
14300,43.2,1,United Kingdom,0.0
14301,640.14,1,United Kingdom,1.0
14304,383.45,1,United Kingdom,1.0
14305,1858.96,3,United Kingdom,2.0
14306,2093.32,2,United Kingdom,1.0
14307,2995.72,6,United Kingdom,0.0
14309,2352.53,9,United Kingdom,1.0
14311,310.26,1,United Kingdom,1.0
14312,1611.59,6,United Kingdom,0.0
14314,120.0,1,United Kingdom,0.0
14315,2481.13,6,United Kingdom,1.0
14317,508.58,1,United Kingdom,0.0
14320,477.79,2,United Kingdom,1.0
14321,1530.75,5,United Kingdom,0.0
14323,605.0600000000001,2,United Kingdom,2.0
14326,183.85,1,United Kingdom,1.0
14327,311.65,1,United Kingdom,0.0
14329,4975.24,7,United Kingdom,7.0
14331,462.65999999999997,2,United Kingdom,0.0
14332,840.21,3,United Kingdom,0.0
14333,415.2,1,United Kingdom,1.0
14334,2552.21,8,United Kingdom,1.0
14335,454.86,2,Germany,0.0
14336,1614.91,4,United Kingdom,0.0
14338,588.22,2,United Kingdom,2.0
14339,309.52,1,United Kingdom,3.0
14340,134.7,1,United Kingdom,0.0
14341,2166.98,8,United Kingdom,1.0
14342,668.5600000000001,4,United Kingdom,2.0
14344,889.9300000000001,8,United Kingdom,0.0
14345,108.97999999999999,1,United Kingdom,0.0
14346,1021.58,2,United Kingdom,0.0
14348,409.57,1,United Kingdom,0.0
14349,133.5,1,United Kingdom,0.0
14350,282.93,1,United Kingdom,1.0
14351,51.0,1,United Kingdom,0.0
14352,1078.96,4,United Kingdom,0.0
14353,90.6,1,United Kingdom,0.0
14354,163.62,2,United Kingdom,0.0
14355,174.4,1,United Kingdom,0.0
14356,701.23,2,United Kingdom,2.0
14357,225.12,1,United Kingdom,0.0
14359,912.18,3,United Kingdom,3.0
14360,2118.03,4,United Kingdom,0.0
14362,151.5,1,United Kingdom,0.0
14364,3717.35,8,United Kingdom,0.0
14367,9227.82,16,United Kingdom,3.0
14368,155.0,1,United Kingdom,0.0
14371,100.5,1,United Kingdom,0.0
14373,76.55,1,United Kingdom,0.0
14375,235.56,1,United Kingdom,0.0
14377,617.05,2,United Kingdom,0.0
14379,348.1,2,United Kingdom,0.0
14381,202.68,1,United Kingdom,0.0
14382,615.49,1,United Kingdom,0.0
14383,1247.69,3,United Kingdom,0.0
14385,202.10999999999999,3,United Kingdom,0.0
14386,142.4,1,United Kingdom,0.0
14387,1727.6,3,United Kingdom,0.0
14388,3212.84,8,United Kingdom,2.0
14389,1043.46,2,United Kingdom,3.0
14390,4642.57,9,United Kingdom,4.0
14393,67.95,1,United Kingdom,0.0
14395,3479.91,9,United Kingdom,3.0
14396,487.99,2,United Kingdom,0.0
14397,2612.96,19,United Kingdom,4.0
14400,574.7,1,United Kingdom,1.0
14401,4051.48,13,United Kingdom,1.0
14403,1475.81,4,United Kingdom,1.0
14404,1449.32,6,United Kingdom,1.0
14406,156.75,1,United Kingdom,0.0
14407,2142.73,5,United Kingdom,3.0
14408,2599.03,7,United Kingdom,0.0
14409,2059.4500000000003,6,United Kingdom,1.0
14410,1099.27,9,United Kingdom,6.0
14411,1063.0,1,United Kingdom,0.0
14412,770.03,2,United Kingdom,1.0
14413,121.05,1,United Kingdom,0.0
14414,1496.98,7,United Kingdom,1.0
14415,5855.57,13,United Kingdom,5.0
14416,490.22,2,United Kingdom,0.0
14418,1937.25,3,United Kingdom,0.0
14419,1051.79,6,United Kingdom,0.0
14420,387.52,1,United Kingdom,1.0
14421,813.11,2,United Kingdom,0.0
14422,4263.64,6,United Kingdom,0.0
14423,265.2,1,United Kingdom,0.0
14424,322.08,1,United Kingdom,0.0
14426,4481.67,10,United Kingdom,6.0
14427,363.34000000000003,2,United Kingdom,0.0
14428,1224.06,5,United Kingdom,2.0
14431,470.36,1,United Kingdom,1.0
14432,2248.5,6,United Kingdom,0.0
14434,1372.8,6,United Kingdom,0.0
14436,89.06,1,United Kingdom,0.0
14437,63.0,1,United Kingdom,1.0
14438,131.9,1,United Kingdom,0.0
14439,2661.24,1,Greece,0.0
14440,2357.68,5,United Kingdom,0.0
14441,1712.89,4,United Kingdom,6.0
14442,1589.82,2,Channel Islands,3.0
14443,1420.2,4,United Kingdom,3.0
14446,1005.55,4,United Kingdom,0.0
14447,1163.23,5,United Kingdom,0.0
14448,375.35,2,United Kingdom,0.0
14449,885.8,4,United Kingdom,0.0
14450,483.25,3,United Kingdom,0.0
14451,643.9,2,United Kingdom,0.0
14452,259.05,2,United Kingdom,0.0
14453,119.93,1,United Kingdom,0.0
14456,3014.32,9,United Kingdom,5.0
14457,113.64,1,United Kingdom,0.0
14459,1837.92,1,United Kingdom,0.0
14460,434.34,3,United Kingdom,1.0
14461,2102.67,3,United Kingdom,0.0
14462,1975.57,11,United Kingdom,4.0
14463,529.62,3,United Kingdom,0.0
14465,1038.44,3,United Kingdom,0.0
14466,2272.4,7,United Kingdom,0.0
14467,596.26,4,United Kingdom,0.0
14470,461.19,2,United Kingdom,0.0
14472,1852.67,8,United Kingdom,0.0
14473,234.34,2,United Kingdom,0.0
14474,547.66,1,United Kingdom,1.0
14475,925.85,3,United Kingdom,3.0
14476,193.0,1,United Kingdom,0.0
14477,1309.6,4,United Kingdom,1.0
14479,316.25,2,United Kingdom,0.0
14480,279.05,1,United Kingdom,0.0
14481,636.51,2,United Kingdom,0.0
14482,2022.81,6,United Kingdom,0.0
14483,137.1,1,United Kingdom,1.0
14484,321.92,1,United Kingdom,0.0
14485,162.8,1,United Kingdom,0.0
14487,1165.48,6,United Kingdom,1.0
14488,1064.28,1,United Kingdom,1.0
14489,463.38,1,United Kingdom,0.0
14491,340.93,2,United Kingdom,0.0
14493,2383.24,5,United Kingdom,2.0
14494,139.56,1,United Kingdom,0.0
14495,123.8,2,United Kingdom,0.0
14496,538.8100000000001,2,United Kingdom,0.0
14497,475.37,1,United Kingdom,1.0
14498,1957.32,5,United Kingdom,0.0
14499,808.44,3,United Kingdom,0.0
14500,356.85,3,United Kingdom,0.0
14501,251.21,2,United Kingdom,1.0
14502,2426.79,11,United Kingdom,3.0
14503,3543.26,6,United Kingdom,0.0
14504,673.26,4,United Kingdom,0.0
14505,5859.43,8,United Kingdom,3.0
14506,1960.65,5,United Kingdom,0.0
14507,1367.88,6,United Kingdom,1.0
14508,268.05,2,United Kingdom,0.0
14511,1314.81,5,United Kingdom,1.0
14512,275.28,2,United Kingdom,0.0
14513,455.59000000000003,3,United Kingdom,1.0
14514,990.2,3,United Kingdom,0.0
14515,2076.89,6,United Kingdom,0.0
14517,330.45,2,United Kingdom,0.0
14518,174.37,1,United Kingdom,0.0
14520,270.6,2,United Kingdom,0.0
14522,974.54,4,United Kingdom,0.0
14523,241.09,1,United Kingdom,0.0
14524,1843.83,9,United Kingdom,0.0
14525,4215.9,9,United Kingdom,4.0
14527,8506.13,55,United Kingdom,31.0
14528,364.21999999999997,1,United Kingdom,0.0
14529,578.61,3,United Kingdom,0.0
14530,2862.11,6,United Kingdom,0.0
14532,932.85,4,United Kingdom,0.0
14533,1949.72,7,United Kingdom,2.0
14534,4395.65,18,United Kingdom,7.0
14535,2854.84,3,United Kingdom,1.0
14536,170.95,1,United Kingdom,0.0
14537,355.56,1,United Kingdom,0.0
14538,388.25,2,United Kingdom,0.0
14539,537.48,2,United Kingdom,0.0
14540,952.66,3,United Kingdom,0.0
14541,1453.35,8,United Kingdom,0.0
14542,103.25,1,United Kingdom,0.0
14543,3560.08,16,United Kingdom,5.0
14544,2004.3,2,United Kingdom,0.0
14546,2573.93,5,United Kingdom,4.0
14547,3974.75,8,United Kingdom,1.0
14548,652.8,2,United Kingdom,0.0
14549,289.24,1,United Kingdom,0.0
14550,757.37,2,United Kingdom,0.0
14551,186.23,2,United Kingdom,0.0
14552,164.22,1,United Kingdom,0.0
14553,859.27,5,United Kingdom,0.0
14554,2279.4900000000002,4,United Kingdom,0.0
14555,312.54,2,United Kingdom,0.0
14557,788.38,1,United Kingdom,1.0
14560,2237.77,22,United Kingdom,2.0
14561,1080.76,3,United Kingdom,0.0
14562,5006.77,18,United Kingdom,4.0
14565,3099.12,4,United Kingdom,2.0
14566,1432.0,1,Channel Islands,0.0
14567,1530.3600000000001,2,United Kingdom,1.0
14569,227.39,1,United Kingdom,0.0
14570,217.21,2,United Kingdom,0.0
14572,2804.54,7,United Kingdom,3.0
14573,1639.82,9,United Kingdom,4.0
14576,35.400000000000006,1,United Kingdom,0.0
14577,859.71,4,United Kingdom,0.0
14578,168.63,1,United Kingdom,0.0
14581,138.6,1,United Kingdom,0.0
14582,114.11,1,United Kingdom,0.0
14583,986.96,5,United Kingdom,0.0
14584,1033.06,4,United Kingdom,1.0
14585,157.05,1,United Kingdom,0.0
14586,237.35999999999999,1,United Kingdom,2.0
14587,1580.29,9,United Kingdom,1.0
14589,39.75,1,United Kingdom,0.0
14591,1320.21,4,United Kingdom,0.0
14592,557.94,3,United Kingdom,0.0
14593,617.15,3,United Kingdom,0.0
14594,363.33,2,United Kingdom,0.0
14595,1740.6,6,United Kingdom,0.0
14597,866.24,2,United Kingdom,0.0
14598,221.97,1,United Kingdom,0.0
14600,393.33000000000004,1,United Kingdom,0.0
14601,213.96,1,United Kingdom,0.0
14603,660.0,1,United Kingdom,0.0
14606,11926.15,90,United Kingdom,35.0
14607,15021.5,12,United Kingdom,3.0
14608,1785.15,4,United Kingdom,0.0
14609,601.56,4,United Kingdom,0.0
14616,406.08000000000004,3,United Kingdom,0.0
14618,553.44,3,United Kingdom,1.0
14619,394.44,1,United Kingdom,1.0
14620,412.78000000000003,2,United Kingdom,1.0
14621,1788.3600000000001,5,United Kingdom,1.0
14622,320.58000000000004,1,United Kingdom,0.0
14623,882.02,5,United Kingdom,1.0
14624,225.85,2,United Kingdom,0.0
14625,899.63,2,United Kingdom,3.0
14626,2791.27,4,United Kingdom,3.0
14628,671.96,2,United Kingdom,0.0
14629,955.26,2,United Kingdom,1.0
14631,1006.98,3,United Kingdom,0.0
14632,114.56,1,United Kingdom,0.0
14633,344.90000000000003,1,United Kingdom,0.0
14636,609.85,2,United Kingdom,0.0
14638,443.6,1,United Kingdom,0.0
14639,2984.49,6,United Kingdom,2.0
14640,2107.38,6,United Kingdom,2.0
14641,110.46,1,United Kingdom,0.0
14642,96.12,1,United Kingdom,0.0
14643,693.8100000000001,2,United Kingdom,1.0
14644,830.76,2,United Kingdom,2.0
14645,597.09,2,United Kingdom,0.0
14646,279138.02,72,Netherlands,3.0
14647,236.04000000000002,1,United Kingdom,0.0
14649,1402.59,4,United Kingdom,0.0
14651,653.75,2,United Kingdom,0.0
14652,114.18,1,United Kingdom,0.0
14653,1916.7,7,United Kingdom,0.0
14655,1932.23,4,United Kingdom,1.0
14656,291.05,2,United Kingdom,0.0
14657,848.22,4,United Kingdom,1.0
14658,247.15,2,United Kingdom,0.0
14659,2529.93,9,United Kingdom,3.0
14660,285.74,2,United Kingdom,0.0
14661,107.95,1,United Kingdom,0.0
14662,741.37,4,United Kingdom,0.0
14664,636.24,2,United Kingdom,0.0
14665,1835.7,5,United Kingdom,2.0
14666,179.95,1,United Kingdom,0.0
14667,9170.79,25,United Kingdom,2.0
14669,1259.24,3,United Kingdom,0.0
14670,392.86,2,United Kingdom,0.0
14672,765.5500000000001,2,United Kingdom,0.0
14673,1736.4,5,United Kingdom,0.0
14675,596.36,1,United Kingdom,0.0
14676,2548.2400000000002,6,United Kingdom,2.0
14680,28754.11,16,United Kingdom,7.0
14681,498.95,3,United Kingdom,0.0
14682,52.0,2,United Kingdom,0.0
14684,1201.51,5,United Kingdom,0.0
14687,628.38,1,United Kingdom,0.0
14688,5579.1,21,United Kingdom,6.0
14689,112.80000000000001,1,United Kingdom,0.0
14690,355.05,2,United Kingdom,1.0
14691,2114.33,5,United Kingdom,0.0
14692,591.55,4,United Kingdom,1.0
14693,172.9,1,United Kingdom,0.0
14696,2078.95,7,United Kingdom,2.0
14697,188.61,2,United Kingdom,0.0
14698,1217.27,5,United Kingdom,0.0
14699,109.13000000000001,1,United Kingdom,0.0
14700,2195.1,3,United Kingdom,0.0
14701,2526.09,9,United Kingdom,3.0
14702,3251.79,17,United Kingdom,1.0
14703,318.17,1,United Kingdom,0.0
14704,1461.6200000000001,7,United Kingdom,0.0
14705,179.0,1,United Kingdom,0.0
14708,1126.3700000000001,3,United Kingdom,1.0
14709,4921.04,13,United Kingdom,1.0
14710,599.48,4,United Kingdom,0.0
14711,2839.62,11,United Kingdom,1.0
14712,917.07,3,United Kingdom,0.0
14713,2662.2,11,United Kingdom,1.0
14714,160.19,1,United Kingdom,0.0
14715,867.38,4,United Kingdom,0.0
14716,307.51,2,United Kingdom,0.0
14719,1581.84,5,United Kingdom,1.0
14720,663.81,3,United Kingdom,0.0
14722,180.42,1,United Kingdom,0.0
14723,1120.66,6,United Kingdom,0.0
14725,655.58,1,United Kingdom,0.0
14727,268.58,1,United Kingdom,0.0
14729,313.49,1,United Kingdom,0.0
14730,1897.57,8,United Kingdom,0.0
14731,380.02,3,United Kingdom,0.0
14732,2702.4900000000002,8,United Kingdom,2.0
14733,9585.91,12,United Kingdom,3.0
14735,6050.6900000000005,31,United Kingdom,2.0
14737,1164.55,3,United Kingdom,0.0
14738,1314.45,7,United Kingdom,2.0
14739,3902.28,7,United Kingdom,1.0
14740,1448.21,3,United Kingdom,1.0
14741,1400.34,6,United Kingdom,0.0
14744,1099.98,7,United Kingdom,2.0
14745,1220.26,5,United Kingdom,1.0
14747,328.2,1,United Kingdom,1.0
14748,1415.75,5,United Kingdom,1.0
14752,389.64,1,United Kingdom,0.0
14753,563.15,1,United Kingdom,0.0
14754,638.05,2,United Kingdom,0.0
14755,5010.28,11,United Kingdom,1.0
14756,738.96,1,United Kingdom,0.0
14757,420.5,1,United Kingdom,0.0
14758,1484.06,4,United Kingdom,0.0
14759,1625.97,3,United Kingdom,0.0
14760,89.2,1,United Kingdom,1.0
14761,255.9,2,United Kingdom,0.0
14762,300.52,1,United Kingdom,0.0
14764,278.3,1,United Kingdom,1.0
14765,254.11,3,United Kingdom,0.0
14766,2473.37,6,United Kingdom,2.0
14768,192.60000000000002,2,United Kingdom,1.0
14769,10415.33,8,United Kingdom,2.0
14770,876.42,2,United Kingdom,0.0
14772,139.26,1,United Kingdom,0.0
14775,1011.9,3,United Kingdom,0.0
14776,2538.2999999999997,11,United Kingdom,2.0
14778,730.86,2,United Kingdom,0.0
14779,386.15,3,United Kingdom,0.0
14780,447.68,2,United Kingdom,0.0
14782,200.10000000000002,1,United Kingdom,0.0
14784,289.99,2,United Kingdom,0.0
14785,77.4,2,United Kingdom,0.0
14788,679.44,2,United Kingdom,0.0
14789,197.64,1,United Kingdom,0.0
14790,745.06,4,United Kingdom,0.0
14792,6.2,1,United Kingdom,1.0
14793,228.99,1,United Kingdom,1.0
14794,1319.91,7,United Kingdom,2.0
14795,131.45000000000002,1,United Kingdom,0.0
14796,7973.93,17,United Kingdom,10.0
14798,173.74,3,United Kingdom,0.0
14799,157.7,1,United Kingdom,0.0
14800,4331.79,12,United Kingdom,4.0
14801,189.34,1,United Kingdom,0.0
14803,845.5500000000001,3,United Kingdom,0.0
14804,353.27,1,United Kingdom,0.0
14805,546.4,4,United Kingdom,0.0
14806,193.39000000000001,1,United Kingdom,0.0
14808,2718.6,8,United Kingdom,7.0
14810,2085.33,11,United Kingdom,0.0
14813,152.88,2,United Kingdom,0.0
14815,778.5,2,United Kingdom,0.0
14816,271.85,1,United Kingdom,0.0
14817,1110.34,2,United Kingdom,0.0
14818,657.8,3,United Kingdom,0.0
14819,272.07,2,United Kingdom,0.0
14820,507.29,4,United Kingdom,0.0
14821,48.800000000000004,1,United Kingdom,0.0
14823,321.43,3,United Kingdom,0.0
14824,1127.71,4,United Kingdom,0.0
14825,2221.01,12,United Kingdom,0.0
14828,2139.76,3,United Kingdom,0.0
14829,697.55,4,United Kingdom,2.0
14830,188.03,1,United Kingdom,0.0
14834,1720.3,6,United Kingdom,2.0
14836,102.44999999999999,3,United Kingdom,0.0
14837,1649.5,4,United Kingdom,1.0
14840,62.85,1,United Kingdom,0.0
14841,3295.76,6,United Kingdom,0.0
14842,2824.69,4,United Kingdom,4.0
14844,3189.81,4,United Kingdom,0.0
14847,309.4,1,United Kingdom,0.0
14849,7930.54,25,United Kingdom,3.0
14850,325.75,1,United Kingdom,1.0
14851,511.35,2,United Kingdom,0.0
14852,2836.69,6,United Kingdom,0.0
14853,475.8,2,United Kingdom,1.0
14854,2740.03,7,United Kingdom,1.0
14855,645.65,2,United Kingdom,0.0
14856,1290.53,3,United Kingdom,0.0
14857,1173.12,2,United Kingdom,1.0
14859,1353.74,4,United Kingdom,1.0
14860,170.32,1,United Kingdom,1.0
14861,125.79,1,United Kingdom,0.0
14862,841.2,2,United Kingdom,0.0
14863,266.76,1,United Kingdom,0.0
14865,52.2,2,United Kingdom,0.0
14866,14353.4,11,United Kingdom,1.0
14867,710.28,3,United Kingdom,1.0
14868,2953.59,8,United Kingdom,1.0
14869,721.45,2,United Kingdom,1.0
14870,327.25,1,United Kingdom,0.0
14871,501.28000000000003,4,United Kingdom,0.0
14873,519.68,1,United Kingdom,0.0
14875,1465.32,2,United Kingdom,3.0
14878,1476.09,9,United Kingdom,0.0
14880,690.59,3,United Kingdom,0.0
14881,255.4,1,United Kingdom,0.0
14882,589.7,2,United Kingdom,0.0
14883,761.59,6,United Kingdom,1.0
14885,765.3199999999999,1,United Kingdom,0.0
14886,364.8,1,United Kingdom,0.0
14887,1862.0,1,United Kingdom,0.0
14888,369.2,1,United Kingdom,0.0
14889,135.9,1,United Kingdom,0.0
14890,125.65,1,United Kingdom,0.0
14891,554.38,2,United Kingdom,0.0
14893,1237.8500000000001,2,United Kingdom,0.0
14894,655.75,1,United Kingdom,0.0
14895,11138.710000000001,20,United Kingdom,4.0
14896,468.77000000000004,2,United Kingdom,0.0
14897,1366.38,4,United Kingdom,0.0
14898,1269.31,6,United Kingdom,2.0
14901,1421.29,9,United Kingdom,1.0
14902,332.66,1,United Kingdom,1.0
14903,2795.33,5,United Kingdom,5.0
14904,1025.44,2,United Kingdom,0.0
14905,616.15,2,United Kingdom,1.0
14907,3501.1,7,United Kingdom,3.0
14908,277.8,1,United Kingdom,0.0
14910,434.35,4,United Kingdom,3.0
14911,140336.83,199,EIRE,47.0
14912,867.85,2,Italy,1.0
14913,1227.43,4,United Kingdom,0.0
14915,307.48,2,United Kingdom,1.0
14916,1268.98,4,United Kingdom,1.0
14918,1610.15,2,United Kingdom,0.0
14920,977.77,2,United Kingdom,0.0
14921,1316.07,2,United Kingdom,0.0
14923,749.1,1,United Kingdom,0.0
14924,310.05,1,United Kingdom,0.0
14929,223.88,1,United Kingdom,0.0
14930,2362.96,3,Channel Islands,0.0
14931,964.6800000000001,4,Channel Islands,1.0
14932,363.53,1,Channel Islands,0.0
14934,1890.94,2,Channel Islands,1.0
14935,1784.71,1,Channel Islands,0.0
14936,8137.0199999999995,8,Channel Islands,1.0
14937,1621.88,3,Channel Islands,1.0
14944,5900.25,12,United Kingdom,2.0
14946,100.9,1,United Kingdom,0.0
14947,290.82,2,United Kingdom,0.0
14948,1101.97,6,United Kingdom,1.0
14950,371.2,1,United Kingdom,1.0
14951,311.69,1,United Kingdom,0.0
14952,8099.49,11,United Kingdom,4.0
14953,285.67,1,United Kingdom,0.0
14954,294.85,1,United Kingdom,0.0
14957,58.49,1,United Kingdom,0.0
14958,483.73,3,United Kingdom,0.0
14959,695.42,4,United Kingdom,1.0
14960,221.27,2,United Kingdom,0.0
14961,7044.68,9,United Kingdom,3.0
14962,126.7,1,United Kingdom,0.0
14963,1472.34,5,United Kingdom,0.0
14964,206.21,1,United Kingdom,0.0
14965,596.09,2,United Kingdom,0.0
14966,183.02,1,United Kingdom,0.0
14967,463.8,1,United Kingdom,0.0
14968,147.59,1,United Kingdom,0.0
14970,1592.06,4,United Kingdom,0.0
14971,1097.98,3,United Kingdom,0.0
14972,114.77,1,United Kingdom,0.0
14973,1314.45,3,United Kingdom,0.0
14974,89.94,1,United Kingdom,0.0
14975,279.94,1,United Kingdom,0.0
14976,774.86,6,United Kingdom,1.0
14978,1921.3700000000001,5,United Kingdom,0.0
14981,102.12,1,United Kingdom,0.0
14984,202.37,2,United Kingdom,0.0
14985,292.01,2,United Kingdom,0.0
14987,326.4,2,United Kingdom,0.0
14988,334.54,1,United Kingdom,0.0
14995,231.98000000000002,2,United Kingdom,0.0
14997,546.1999999999999,3,United Kingdom,1.0
14998,414.87,2,United Kingdom,0.0
15000,490.52,1,United Kingdom,0.0
15002,1641.76,4,United Kingdom,0.0
15004,1220.38,1,United Kingdom,0.0
15005,6293.67,28,United Kingdom,7.0
15006,475.43,1,United Kingdom,0.0
15007,156.91,1,United Kingdom,0.0
15009,1259.43,3,United Kingdom,0.0
15010,308.94,1,United Kingdom,0.0
15012,405.04,2,United Kingdom,0.0
15014,257.67,2,United Kingdom,0.0
15016,170.04,1,United Kingdom,0.0
15017,125.58,1,United Kingdom,0.0
15018,496.21,3,United Kingdom,1.0
15019,252.81,1,United Kingdom,0.0
15021,1871.77,9,United Kingdom,4.0
15022,852.39,4,United Kingdom,0.0
15023,6701.51,11,United Kingdom,1.0
15024,1636.43,10,United Kingdom,0.0
15025,361.96,1,United Kingdom,0.0
15026,464.2,3,United Kingdom,0.0
15027,1066.15,4,United Kingdom,2.0
15028,627.13,4,United Kingdom,0.0
15030,518.28,2,United Kingdom,0.0
15031,653.19,4,United Kingdom,0.0
15032,4959.1,3,United Kingdom,2.0
15033,2553.88,10,United Kingdom,1.0
15034,4274.16,8,United Kingdom,3.0
15035,252.73000000000002,1,United Kingdom,0.0
15036,429.56,3,United Kingdom,0.0
15038,685.74,6,United Kingdom,1.0
15039,19766.59,47,United Kingdom,5.0
15041,179.93,1,United Kingdom,0.0
15042,135.93,1,United Kingdom,0.0
15043,537.0,1,United Kingdom,0.0
15044,7634.7300000000005,17,United Kingdom,5.0
15045,735.66,2,United Kingdom,1.0
15046,5071.47,15,United Kingdom,1.0
15047,343.62,1,United Kingdom,0.0
15048,381.0,4,United Kingdom,1.0
15049,121.17000000000002,1,United Kingdom,0.0
15050,1737.69,3,United Kingdom,2.0
15051,1383.36,3,United Kingdom,0.0
15052,207.73000000000002,1,United Kingdom,0.0
15053,693.95,3,United Kingdom,0.0
15054,302.1,2,United Kingdom,0.0
15057,1489.5,2,United Kingdom,0.0
15058,2102.54,11,United Kingdom,0.0
15059,1337.72,9,United Kingdom,2.0
15060,293.0,4,United Kingdom,0.0
15061,54534.14,48,United Kingdom,7.0
15062,987.86,4,United Kingdom,0.0
15063,370.79999999999995,1,United Kingdom,0.0
15065,3158.13,4,United Kingdom,2.0
15066,893.59,1,United Kingdom,1.0
15067,1744.76,3,United Kingdom,0.0
15068,553.36,2,United Kingdom,0.0
15069,1109.53,1,United Kingdom,0.0
15070,106.2,1,United Kingdom,0.0
15071,982.07,2,United Kingdom,0.0
15073,1043.41,3,United Kingdom,1.0
15074,735.67,1,United Kingdom,0.0
15075,773.03,1,United Kingdom,0.0
15076,880.85,1,United Kingdom,0.0
15078,9743.11,32,United Kingdom,6.0
15079,895.61,4,United Kingdom,1.0
15081,504.8,5,United Kingdom,1.0
15083,88.2,1,United Kingdom,0.0
15087,306.94,1,United Kingdom,0.0
15088,1160.07,2,United Kingdom,1.0
15089,2420.84,6,United Kingdom,0.0
15090,381.32,1,United Kingdom,0.0
15091,480.71,1,United Kingdom,1.0
15092,457.81,2,United Kingdom,0.0
15093,4597.02,6,United Kingdom,3.0
15095,1370.6,4,United Kingdom,1.0
15096,219.39000000000001,1,United Kingdom,0.0
15097,248.08,1,United Kingdom,0.0
15098,39916.5,3,United Kingdom,2.0
15099,410.48,1,United Kingdom,0.0
15100,876.0,3,United Kingdom,3.0
15101,317.53000000000003,2,United Kingdom,1.0
15103,703.36,2,United Kingdom,0.0
15104,993.54,2,United Kingdom,1.0
15105,2298.93,7,United Kingdom,0.0
15106,1422.52,5,United Kingdom,2.0
15107,319.5,6,United Kingdom,2.0
15108,1159.25,3,European Community,1.0
15109,484.95,1,United Kingdom,1.0
15110,996.1,4,United Kingdom,3.0
15111,1567.48,3,United Kingdom,0.0
15113,3509.04,3,United Kingdom,1.0
15114,2760.56,10,United Kingdom,0.0
15115,340.11,1,United Kingdom,0.0
15116,1352.75,4,United Kingdom,0.0
15117,1551.78,5,United Kingdom,1.0
15118,244.8,1,United Kingdom,0.0
15119,266.4,1,United Kingdom,0.0
15120,358.82,1,United Kingdom,1.0
15121,457.71999999999997,2,United Kingdom,0.0
15122,1633.78,3,United Kingdom,3.0
15123,2199.31,2,United Kingdom,0.0
15124,184.19,2,United Kingdom,0.0
15125,11528.48,15,United Kingdom,8.0
15127,406.53,1,United Kingdom,0.0
15128,1471.0,4,United Kingdom,4.0
15129,3447.4,11,United Kingdom,0.0
15130,330.11,1,United Kingdom,0.0
15132,977.9300000000001,5,United Kingdom,0.0
15133,982.42,3,United Kingdom,0.0
15134,1387.99,8,United Kingdom,0.0
15135,139.05,1,United Kingdom,1.0
15136,1286.7,4,United Kingdom,1.0
15139,178.96,2,United Kingdom,0.0
15140,2354.25,7,United Kingdom,1.0
15142,498.74,1,United Kingdom,0.0
15143,259.45,1,United Kingdom,0.0
15144,6580.44,17,United Kingdom,1.0
15145,1194.73,4,United Kingdom,0.0
15146,1327.16,2,United Kingdom,1.0
15147,623.5,1,United Kingdom,1.0
15148,301.29,1,United Kingdom,0.0
15149,520.8000000000001,1,United Kingdom,0.0
15150,5291.33,10,United Kingdom,1.0
15152,4745.69,13,United Kingdom,3.0
15153,329.25,1,United Kingdom,0.0
15154,254.28,1,United Kingdom,1.0
15156,961.49,3,United Kingdom,0.0
15157,1936.07,3,United Kingdom,2.0
15158,401.40000000000003,1,United Kingdom,0.0
15159,18641.01,30,United Kingdom,4.0
